65.94016,12.2725,2006-05-02,2006

65.94033,12.2735,2006-05-02,2006

65.93766,12.27116,2006-05-02,2006

65.92883,12.19966,2006-05-02,2006

65.9315,12.233,2006-05-02,2006

65.93033,12.2325,2006-05-02,2006

65.932,12.23616,2006-05-02,2006

65.93683,12.26283,2006-05-03,2006

65.9365,12.2675,2006-05-03,2006

65.938,12.26933,2006-05-03,2006

65.94016,12.27566,2006-05-03,2006

65.93833,12.271,2006-05-03,2006

65.93566,12.239,2006-05-03,2006

65.93183,12.23366,2006-05-03,2006

65.93083,12.23266,2006-05-03,2006

65.931,12.23166,2006-05-03,2006

65.93616,12.26366,2006-05-04,2006

65.937,12.26733,2006-05-04,2006

65.93683,12.26833,2006-05-04,2006

65.95666,12.27316,2006-05-05,2006

65.94816,12.254,2006-05-05,2006

65.9515,12.25783,2006-05-05,2006

65.95133,12.2565,2006-05-05,2006

65.94816,12.274,2006-05-05,2006

65.9485,12.27416,2006-05-05,2006

65.94866,12.27433,2006-05-05,2006

65.95033,12.25616,2006-05-05,2006

65.9515,12.25633,2006-05-05,2006

65.95266,12.25216,2006-05-06,2006

65.95083,12.25683,2006-05-06,2006

65.95133,12.25633,2006-05-06,2006

65.952,12.25983,2006-05-06,2006

65.94733,12.2535,2006-05-06,2006

65.9505,12.27933,2006-05-06,2006

65.95183,12.2575,2006-05-06,2006

65.951,12.25466,2006-05-06,2006

65.95233,12.25233,2006-05-06,2006

65.95666,12.27266,2006-05-07,2006

65.95333,12.263,2006-05-07,2006

65.95366,12.2645,2006-05-07,2006

65.9505,12.25566,2006-05-07,2006

65.9495,12.25316,2006-05-07,2006

65.95316,12.2635,2006-05-07,2006

65.95133,12.25916,2006-05-08,2006

65.95116,12.25883,2006-05-08,2006

65.95266,12.25416,2006-05-08,2006

65.9565,12.27283,2006-05-09,2006

65.9575,12.27483,2006-05-09,2006

65.957,12.27283,2006-05-09,2006

65.94833,12.255,2006-05-09,2006

65.95116,12.25883,2006-05-09,2006

65.94916,12.25516,2006-05-09,2006

65.95,12.25333,2006-05-09,2006

65.95,12.2535,2006-05-09,2006

65.957,12.27216,2006-05-10,2006

65.957,12.273,2006-05-10,2006

65.95716,12.2715,2006-05-10,2006

65.95733,12.2715,2006-05-10,2006

65.94983,12.27783,2006-05-10,2006

65.95,12.25483,2006-05-10,2006

65.948,12.25333,2006-05-10,2006

65.9485,12.25083,2006-05-10,2006

65.95766,12.273,2006-05-11,2006

65.95283,12.26516,2006-05-11,2006

65.953,12.263,2006-05-11,2006

65.95183,12.2575,2006-05-11,2006

65.9515,12.2565,2006-05-11,2006

65.95,12.25533,2006-05-11,2006

